,id,Player,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,Team,npg,npxG,xGChain,xGBuildup,League
398,7838,Martin Valjent,19,1653,0,0.28066005278378725,0,0.3944646678864956,8,4,2,0,D,Mallorca,0,0.28066005278378725,2.5109735587611794,2.0101979468017817,ESP 1
399,7842,Aleix Febas,4,113,0,0,0,0.09217818081378937,0,1,1,0,M S,Mallorca,0,0,0.1363060437142849,0.1363060437142849,ESP 1
400,7843,Lago Junior,6,157,0,0.6457212064415216,0,0,6,0,0,0,M S,Mallorca,0,0.6457212064415216,0.3039132673293352,0.07038339786231518,ESP 1
401,7845,Aleksander Sedlar,8,288,0,0,0,0.024102456867694855,0,1,3,1,D S,Mallorca,0,0,0.5517222955822945,0.5276198387145996,ESP 1
402,7856,Aridane Hernandez,6,524,0,0.09942694194614887,0,0.03465668112039566,2,1,1,0,D,Osasuna,0,0.09942694194614887,1.0270419493317604,1.0270419493317604,ESP 1
403,7859,Sergio Herrera,18,1620,0,0,0,0.01614377275109291,0,1,3,0,GK,Osasuna,0,0,0.6877498831599951,0.6716061141341925,ESP 1
404,7862,Yan Eteki,6,113,0,0.012482758611440659,0,0,1,0,1,0,M S,Granada,0,0.012482758611440659,0.1646827533841133,0.1646827533841133,ESP 1
405,7864,Carlos Neva,18,1456,0,0.3691911334171891,0,0.8757764920592308,4,10,1,0,D S,Granada,0,0.3691911334171891,2.3714587427675724,1.3965393472462893,ESP 1
406,7888,Nemanja Gudelj,8,297,0,0.03055087849497795,0,0.06491641700267792,1,1,1,0,D M S,Sevilla,0,0.03055087849497795,0.894381508231163,0.8638306707143784,ESP 1
407,7891,Renan Lodi,15,503,0,0.4898935277014971,1,0.9525115042924881,6,6,1,0,D M S,Atletico Madrid,0,0.4898935277014971,3.391411904245615,2.0089550726115704,ESP 1
408,7893,Hector Herrera,9,266,0,0.24807668011635542,0,0.40043357759714127,5,6,1,0,M S,Atletico Madrid,0,0.24807668011635542,0.9770989781245589,0.6535378210246563,ESP 1
409,8015,Rodrygo,16,565,0,0.9730475395917892,1,0.7664550319314003,9,6,4,0,F S,Real Madrid,0,0.9730475395917892,3.1207857225090265,1.707922426983714,ESP 1
410,8045,Eric Garcia,14,1196,0,0.3823189716786146,0,0.09876193478703499,3,3,3,1,D,Barcelona,0,0.3823189716786146,6.749455492943525,6.706548046320677,ESP 1
411,8058,Thierry Correia,7,476,0,0,0,0.9210369493812323,0,3,2,0,D S,Valencia,0,0,2.8314403519034386,1.9104034006595612,ESP 1
412,8086,Victor Gomez,1,1,0,0,0,0,0,0,0,0,S,Espanyol,0,0,0,0,ESP 1
413,8108,Daniel Cardenas,9,810,0,0,0,0.017031632363796234,0,1,1,0,GK,Levante,0,0,0.6829616818577051,0.6659300476312637,ESP 1
414,8142,Edgar Gonzalez,13,964,0,0.4171689487993717,1,0.5239228010177612,3,1,5,0,D S,Real Betis,0,0.4171689487993717,1.9509130455553532,1.9509130455553532,ESP 1
415,8183,Pablo Martinez,13,662,0,0.3409242480993271,1,1.0021521747112274,11,6,2,0,M S,Levante,0,0.3409242480993271,2.0604042150080204,0.7654030546545982,ESP 1
416,8230,German Valera,3,41,0,0.02149050310254097,0,0,1,0,0,0,S,Real Sociedad,0,0.02149050310254097,0.12070797011256218,0.09921746701002121,ESP 1
417,8267,Guido Rodriguez,15,1100,0,0.36485555954277515,2,0.506743248552084,8,10,5,1,M S,Real Betis,0,0.36485555954277515,5.294148225337267,4.725906662642956,ESP 1
418,8329,Unai Vencedor,19,1508,0,0.5760092716664076,0,0.19395539537072182,15,6,3,0,M S,Athletic Club,0,0.5760092716664076,5.513981072232127,5.140132020227611,ESP 1
419,8409,Juanlu Sanchez,1,3,0,0,0,0,0,0,1,0,S,Sevilla,0,0,0,0,ESP 1
420,8413,Javier Lopez,5,270,0,0,0,0.16056164354085922,0,3,2,0,D S,Alaves,0,0,0.32457680255174637,0.16401515528559685,ESP 1
421,8420,Monchu,14,668,0,0.3335781507194042,0,0.7692417800426483,8,3,3,1,M S,Granada,0,0.3335781507194042,2.0425251349806786,1.1197886131703854,ESP 1
422,8423,Jon Pacheco Dozagarat,4,39,0,0,0,0,0,0,1,0,S,Real Sociedad,0,0,0,0,ESP 1
423,8433,Jose Manuel Fontan,5,175,0,0.07246006280183792,0,0,1,0,2,0,D S,Celta Vigo,0,0.07246006280183792,0.08166295383125544,0.009202891029417515,ESP 1
424,8513,Miguel Gutierrez,3,266,0,0,1,0.40735940635204315,0,3,1,0,D,Real Madrid,0,0,2.376029133796692,1.9686697497963905,ESP 1
425,8576,Koba Koindredi,7,102,0,0.02398618496954441,0,0,1,0,1,0,M S,Valencia,0,0.02398618496954441,0.11738734319806099,0.11738734319806099,ESP 1
426,8710,Renato Tapia,15,1067,0,0.6500390460714698,0,0.029036995954811573,10,2,6,0,M S,Celta Vigo,0,0.6500390460714698,2.029464455321431,1.8734427988529205,ESP 1
427,8711,Miguel Baeza,1,1,0,0,0,0,0,0,0,0,S,Celta Vigo,0,0,0,0,ESP 1
428,8713,Gabriel Veiga,2,4,0,0,0,0,0,0,0,0,S,Celta Vigo,0,0,0,0,ESP 1
429,8726,Alberto Soro,11,524,0,0.5259273061528802,0,0.8560099713504314,5,8,0,0,F M S,Granada,0,0.5259273061528802,1.3701549712568521,0.4398922957479954,ESP 1
430,8727,Jon Morcillo,7,42,0,0.4036964476108551,0,0,1,0,2,0,S,Athletic Club,0,0.4036964476108551,0.4036964476108551,0,ESP 1
431,8728,Oier Zarraga,15,485,0,0.28412928339093924,0,0.10972406156361103,10,4,3,0,M S,Athletic Club,0,0.28412928339093924,2.8123485976830125,2.5264173820614815,ESP 1
432,8731,Isaac Carcelen,16,1130,0,0.15415438171476126,0,0.46432182379066944,7,9,0,0,D M S,Cadiz,0,0.15415438171476126,1.4998656082898378,1.2749515231698751,ESP 1
433,8732,Marcos Mauro,3,132,0,0,0,0,0,0,1,0,D S,Cadiz,0,0,0,0,ESP 1
434,8737,Jens Jonsson,17,1100,0,0.21639603190124035,1,0.910904997959733,5,7,1,0,M S,Cadiz,0,0.21639603190124035,0.6181076224893332,0.3375899959355593,ESP 1
435,8741,Fali,16,1034,0,0.3245755471289158,2,0.7580184955149889,7,3,3,0,D M S,Cadiz,0,0.3245755471289158,0.5826648287475109,0.17195884510874748,ESP 1
436,8744,Juan Cruz,8,638,0,0.07712709158658981,0,0.016727134585380554,1,2,1,0,D S,Osasuna,0,0.07712709158658981,0.3748316206037998,0.29182273149490356,ESP 1
437,8750,Rodrigo Battaglia,13,496,0,0.15545829851180315,0,0,3,0,2,0,M S,Mallorca,0,0.15545829851180315,0.5982719585299492,0.5652143768966198,ESP 1
438,8765,Roberto Navarro,6,206,0,0.4959949925541878,0,0.05823986977338791,7,1,0,0,F M S,Real Sociedad,0,0.4959949925541878,0.6038881465792656,0.1784082129597664,ESP 1
439,8771,Yunus Musah,14,383,0,0.17253775894641876,0,0.21911505237221718,3,3,2,0,M S,Valencia,0,0.17253775894641876,0.7315351776778698,0.468486275523901,ESP 1
440,8774,Dani Gomez,13,435,0,0.5782881360501051,1,0.2850036583840847,8,5,0,0,F S,Levante,0,0.5782881360501051,1.302862687036395,0.4939045701175928,ESP 1
441,8849,Alberto Perea,12,658,0,1.0057967212051153,1,0.7035555951297283,14,10,2,0,M S,Cadiz,0,1.0057967212051153,1.8112478964030743,0.6769194789230824,ESP 1
442,8890,Edgar Badia,7,630,0,0,0,0,0,0,0,0,GK,Elche,0,0,0.36246792413294315,0.36246792413294315,ESP 1
443,8891,Gonzalo Verdu,9,679,0,0.12935427203774452,0,0,3,0,6,0,D S,Elche,0,0.12935427203774452,1.5134639274328947,1.5134639274328947,ESP 1
444,8892,Josema,5,163,0,0,0,0.08406448364257812,0,1,0,0,D S,Elche,0,0,0.10527133755385876,0.10527133755385876,ESP 1
445,8894,Raul Guti,15,952,0,0.3986665727570653,0,0.3621785379946232,12,8,1,1,M S,Elche,0,0.3986665727570653,2.292717332020402,1.9191280100494623,ESP 1
446,8907,Mickael Malsa,13,693,0,0.18196565844118595,1,0.7640290092676878,6,4,5,0,M S,Levante,0,0.18196565844118595,2.79042044095695,2.296819917857647,ESP 1
447,8935,Pedri,2,154,0,0.1202717050909996,0,0,1,0,0,0,M,Barcelona,0,0.1202717050909996,0.5474028214812279,0.4271311089396477,ESP 1
448,8949,Jeremias Ledesma,19,1710,0,0,0,0.017480989918112755,0,1,0,0,GK,Cadiz,0,0,0.20591507107019424,0.1884340811520815,ESP 1
449,8969,Florentino Luis,11,576,0,0,1,0.22857911698520184,0,7,0,0,M S,Getafe,0,0,0.7296597640961409,0.518255015835166,ESP 1
450,8972,Victor Chust,9,609,0,0.37711408734321594,0,0,5,0,0,0,D S,Cadiz,0,0.37711408734321594,0.1472070161253214,0.1472070161253214,ESP 1
451,8979,Sergino Dest,12,978,0,1.499446276575327,3,2.795290306210518,10,17,0,0,D F S,Barcelona,0,1.499446276575327,6.147405467927456,2.1966122835874557,ESP 1
452,9011,Oscar Mingueza,13,736,0,0.11221148446202278,1,1.1939244531095028,2,9,2,0,D S,Barcelona,0,0.11221148446202278,4.713188583031297,4.094535009935498,ESP 1
453,9033,Ivan Marcone,12,584,0,0,0,0,0,0,2,0,M S,Elche,0,0,0.9668906116858125,0.9668906116858125,ESP 1
454,9078,Sergio Santos,1,9,0,0,0,0.121128611266613,0,1,0,0,S,Real Madrid,0,0,0.3925119638442993,0.3925119638442993,ESP 1
455,9111,Isma Ruiz,4,118,0,0.03192799165844917,0,0,1,0,1,0,M S,Granada,0,0.03192799165844917,0.20390969514846802,0.20390969514846802,ESP 1
456,9132,Oussama Idrissi,5,134,0,0.16188970766961575,0,0.05600763484835625,4,1,1,0,F M S,Sevilla,0,0.16188970766961575,0.4043734483420849,0.20511025562882423,ESP 1
457,9160,Matthew Hoppe,2,85,0,0.04471639543771744,1,0.10029111988842487,1,2,0,0,F S,Mallorca,0,0.04471639543771744,0.2847087401896715,0.2703682482242584,ESP 1
458,9211,Nico Williams,20,772,0,2.477895500138402,0,1.030295256525278,24,10,2,0,M S,Athletic Club,0,2.477895500138402,5.736460144631565,2.580945140682161,ESP 1
459,9214,Carlo Adriano Garcia,1,5,0,0,0,0,0,0,0,0,S,Villarreal,0,0,0,0,ESP 1
460,9217,Jesus Vazquez,4,150,0,0.13907112181186676,0,0.048068953678011894,2,2,0,0,D M S,Valencia,0,0.13907112181186676,0.39221032708883286,0.25022369623184204,ESP 1
461,9218,Juan Iglesias,10,332,0,0.01146682444959879,0,0.6242482271045446,1,4,0,0,D S,Getafe,0,0.01146682444959879,0.7586778737604618,0.1769203618168831,ESP 1
462,9268,Koffi,3,70,0,0.020820647478103638,1,0.09862788021564484,1,1,0,0,M S,Getafe,0,0.020820647478103638,0.14338546991348267,0.04475758969783783,ESP 1
463,9275,Ivan Romero,3,130,0,0.6144716143608093,0,0,2,0,0,0,F S,Sevilla,0,0.6144716143608093,0.6144716143608093,0,ESP 1
464,9280,Antonio Blanco,1,29,0,0,0,0,0,0,0,0,S,Real Madrid,0,0,0.5246175527572632,0.5246175527572632,ESP 1
465,9305,Augusto Solari,12,368,0,0.14970083255320787,0,0.6503840908408165,4,3,4,0,M S,Celta Vigo,0,0.14970083255320787,1.3587923431769013,0.5587073862552643,ESP 1
466,9324,Facundo Pellistri,16,576,0,0.4283751789480448,0,0.31025864742696285,6,5,0,0,F M S,Alaves,0,0.4283751789480448,0.9974419474601746,0.322481956332922,ESP 1
467,9340,Helibelton Palacios,16,1143,0,0,0,0.1325690560042858,0,4,3,0,D S,Elche,0,0,2.0149183180183172,1.882349256426096,ESP 1
468,9403,Raul Torrente,8,572,0,0.07823435217142105,0,0.06642423570156097,1,1,1,0,D S,Granada,0,0.07823435217142105,1.4023526338860393,1.335928383283317,ESP 1
469,9465,Benat Turrientes,7,193,0,0.3281068839132786,0,0.07536903768777847,7,2,1,0,M S,Real Sociedad,0,0.3281068839132786,0.4414168484508991,0.12334531545639038,ESP 1
470,9496,Alejandro Cantero,14,290,0,1.167169027030468,0,0,6,0,1,0,F S,Levante,0,1.167169027030468,1.303062591701746,0.135893564671278,ESP 1
471,9519,Carlos Dominguez,3,182,0,0,0,0,0,0,1,0,D S,Celta Vigo,0,0,0,0,ESP 1
472,9520,Hugo Sotelo,1,1,0,0,0,0,0,0,0,0,S,Celta Vigo,0,0,0,0,ESP 1
473,9534,Alvaro Bastida,5,181,0,0,0,0,0,0,1,0,M S,Cadiz,0,0,0,0,ESP 1
474,9693,Giorgi Mamardashvili,6,540,0,0,0,0,0,0,0,0,GK,Valencia,0,0,0.7925059460103512,0.7925059460103512,ESP 1
475,9697,Jose Macias,7,184,0,0.16972410678863525,0,0,4,0,1,0,F S,Getafe,0,0.16972410678863525,0.16972410678863525,0,ESP 1
476,9755,Inigo Ruiz de Galarreta,17,1023,0,0.36778018064796925,0,0.756556942127645,8,10,3,0,M S,Mallorca,0,0.36778018064796925,2.237940464168787,1.587470382452011,ESP 1
477,9756,Dominik Greif,1,90,0,0,0,0,0,0,0,0,GK,Mallorca,0,0,0,0,ESP 1
478,9759,Jose Manuel Calderon,1,65,0,0,0,0.16548943519592285,0,1,0,0,S,Real Betis,0,0,0.30509844422340393,0.16589851677417755,ESP 1
479,9761,Tomas Alarcon,16,1144,0,1.0865951580926776,1,0.9916751496493816,13,13,5,0,M S,Cadiz,0,1.0865951580926776,1.3512198496609926,0.8136913608759642,ESP 1
480,9762,Milutin Osmajic,9,220,0,0.2929651364684105,0,0,4,0,0,0,F S,Cadiz,0,0.2929651364684105,0.2929651364684105,0,ESP 1
481,9763,Ivan Chapela,8,333,0,0.10950832813978195,0,0.11866110190749168,3,2,0,0,M S,Cadiz,0,0.10950832813978195,0.7100572660565376,0.5447284858673811,ESP 1
482,9764,Martin Calderon,6,101,0,0.06545794662088156,0,0.01750924251973629,2,1,1,0,M S,Cadiz,0,0.06545794662088156,0.07906887587159872,0.04966936260461807,ESP 1
483,9765,Enric Franquesa,10,421,0,0,0,0.020419541746377945,0,1,1,0,D M S,Levante,0,0,0.5736279524862766,0.5532084107398987,ESP 1
484,9768,Jesus Areso,2,177,0,0,0,0.04844018816947937,0,1,1,0,D,Osasuna,0,0,0.16461482644081116,0.11617463827133179,ESP 1
485,9769,Barbero,4,8,0,0,0,0,0,0,0,0,S,Osasuna,0,0,0.006403159815818071,0.006403159815818071,ESP 1
486,9771,Oscar Gil,10,785,0,0.1758640045300126,0,0.46894507855176926,4,4,4,0,D S,Espanyol,0,0.1758640045300126,2.3379691690206528,1.7621158845722675,ESP 1
487,9772,Gori,1,6,0,0,0,0.07612986117601395,0,1,1,0,S,Espanyol,0,0,0.07612986117601395,0,ESP 1
488,9775,Saul Garcia,1,2,0,0,0,0,0,0,0,0,S,Alaves,0,0,0,0,ESP 1
489,9793,Matias Dituro,19,1710,0,0,0,0,0,0,0,0,GK,Celta Vigo,0,0,1.3959070723503828,1.3959070723503828,ESP 1
490,9803,Yusuf Demir,6,194,0,0.03915362432599068,0,0,1,0,0,0,F S,Barcelona,0,0.03915362432599068,0.4320496991276741,0.39289606362581253,ESP 1
491,9805,Alex Balde,4,89,0,0,0,0.033320214599370956,0,1,0,0,D S,Barcelona,0,0,0.033320214599370956,0,ESP 1
492,9808,Pedro Ortiz,1,1,0,0.6170485019683838,0,0.475614070892334,1,1,0,0,S,Sevilla,0,0.6170485019683838,1.174077033996582,1.174077033996582,ESP 1
493,9810,Fran Garcia,19,1710,0,0.5975251654163003,0,0.9590460397303104,13,19,3,0,D,Rayo Vallecano,0,0.5975251654163003,4.791478395462036,3.70775680616498,ESP 1
494,9811,Oscar Valentin,17,1226,0,1.09556077234447,0,0.44430129136890173,5,8,4,0,M S,Rayo Vallecano,0,1.09556077234447,2.5194231905043125,2.3975397683680058,ESP 1
495,9814,Andres Martin,7,167,0,0.8749694377183914,0,0,5,0,0,0,F S,Rayo Vallecano,0,0.8749694377183914,0.9105754494667053,0.035606011748313904,ESP 1
496,9816,Yacine Qasmi,1,1,0,0,0,0,0,0,0,0,S,Rayo Vallecano,0,0,0,0,ESP 1
497,9817,Esteban Saveljich,15,1310,0,0.5000578071922064,0,0,7,0,3,0,D,Rayo Vallecano,0,0.5000578071922064,0.8022265136241913,0.8022265136241913,ESP 1
498,9822,Luis Abram,8,571,0,0.36816831678152084,0,0,2,0,2,0,D S,Granada,0,0.36816831678152084,0.3069605156779289,0.3069605156779289,ESP 1
499,9824,Julen Agirrezabala,4,360,0,0,0,0,0,0,0,0,GK,Athletic Club,0,0,0.10489340499043465,0.10489340499043465,ESP 1
500,9825,Nicolas Serrano,6,36,0,0.08068234007805586,0,0.09602339565753937,3,2,0,0,S,Athletic Club,0,0.08068234007805586,0.30127856601029634,0.2205962259322405,ESP 1
501,9838,Josep Gaya,1,60,0,0,0,0,0,0,0,0,D,Mallorca,0,0,0,0,ESP 1
502,9847,Luis Maximiano,16,1428,0,0,0,0,0,0,2,0,GK,Granada,0,0,0.5879935100674629,0.5879935100674629,ESP 1
503,9897,Gonzalo Montiel,9,624,0,0.04128127917647362,2,1.7250317335128784,1,10,3,0,D,Sevilla,0,0.04128127917647362,2.929161824285984,2.1321315616369247,ESP 1
504,9917,Thiago Galhardo,13,453,0,1.6490463446825743,1,1.062760915607214,12,6,1,0,F S,Celta Vigo,0,1.6490463446825743,2.9968385342508554,0.3759939447045326,ESP 1
505,9918,Alex Petxarroman,5,48,0,0,0,0,0,0,0,0,S,Athletic Club,0,0,0.7678077965974808,0.7678077965974808,ESP 1
506,9938,Jaume Grau,1,1,0,0,0,0,0,0,0,0,S,Osasuna,0,0,0,0,ESP 1
507,9968,Nikola Maras,6,369,0,0,0,0,0,0,1,0,D S,Rayo Vallecano,0,0,0.3024197779595852,0.3024197779595852,ESP 1
508,9976,Lluis Recasens,1,41,0,0,0,0,0,0,0,0,S,Espanyol,0,0,0,0,ESP 1
509,10010,Jesus Owono,1,90,0,0,0,0,0,0,0,0,GK,Alaves,0,0,0,0,ESP 1
510,10014,Cristo Romero,1,13,0,0.011576950550079346,0,0.09921746701002121,1,1,0,0,S,Real Sociedad,0,0.011576950550079346,0.09921746701002121,0,ESP 1
511,10037,Pedro Benito,1,26,0,0,0,0,0,0,0,0,S,Cadiz,0,0,0,0,ESP 1
512,10048,Nicolas Jackson,2,9,0,0.5752927660942078,0,0,1,0,0,0,S,Villarreal,0,0.5752927660942078,0.5752927660942078,0,ESP 1
513,10067,Ruben Sanchez,2,17,0,0,0,0,0,0,0,0,S,Espanyol,0,0,0.01936301216483116,0.01936301216483116,ESP 1
514,10078,Hugo Alvarez,1,9,0,0.13473109900951385,0,0,1,0,0,0,S,Celta Vigo,0,0.13473109900951385,0.13473109900951385,0,ESP 1
515,10096,Alvaro Sanz,1,19,0,0,0,0,0,0,0,0,S,Barcelona,0,0,0.06889697909355164,0.06889697909355164,ESP 1
516,10101,Carlos Martin,1,1,0,0,0,0,0,0,1,0,S,Atletico Madrid,0,0,0,0,ESP 1
517,10104,Adrian Butzke,1,1,0,0,0,0,0,0,0,0,S,Granada,0,0,0,0,ESP 1
518,10121,Ilias Akhomach,2,127,0,0.1785324141383171,0,0.3144030589610338,4,4,0,0,F,Barcelona,0,0.1785324141383171,1.0930424481630325,0.7893766984343529,ESP 1
519,10128,Javi Llabres,1,19,0,0,0,0,0,0,0,0,S,Mallorca,0,0,0,0,ESP 1
520,10155,Ruben Iranzo,2,30,0,0.026012159883975983,0,0,1,0,2,0,S,Valencia,0,0.026012159883975983,0.11482803523540497,0.11482803523540497,ESP 1
521,10181,Alex Tirlea,1,12,0,0,0,0,0,0,0,0,S,Alaves,0,0,0,0,ESP 1
522,10188,Peter,2,6,0,0.2707918882369995,0,0.10476770251989365,1,1,0,0,S,Real Madrid,0,0.2707918882369995,0.7480803728103638,0.3725207448005676,ESP 1
523,10189,Marc Pubill,2,180,0,0.03486665338277817,0,0,1,0,0,0,D,Levante,0,0.03486665338277817,0.4387369193136692,0.40387025848031044,ESP 1
524,10191,Valentino Fattore,1,1,0,0,0,0,0,0,0,0,S,Sevilla,0,0,0,0,ESP 1
525,10209,Jofre Carreras,1,9,0,0,1,0.5122261047363281,0,2,0,0,S,Espanyol,0,0,0.7971603274345398,0.28493422269821167,ESP 1
526,10213,Alvaro Aguirre,1,8,0,0,0,0,0,0,0,0,S,Rayo Vallecano,0,0,0,0,ESP 1
527,10222,Estanis Pedrola,1,10,0,0,0,0,0,0,0,0,S,Barcelona,0,0,0,0,ESP 1
528,6637,Hugo Duro,17,1096,5,3.004527300596237,1,0.47618697956204414,22,10,0,1,F M S,Valencia,5,3.004527300596237,4.290993981063366,1.7952633742243052,ESP 1
529,2270,Antoine Griezmann,16,1163,3,3.7113309018313885,1,1.5072342492640018,30,16,2,0,F M S,Barcelona,3,3.7113309018313885,7.694829756394029,3.656773917376995,ESP 1
530,6528,Loren Moron,13,326,1,0.6479157423600554,0,0.35993967950344086,5,3,0,0,F M S,Real Betis,1,0.6479157423600554,0.78432706464082,0.289831917732954,ESP 1
531,2509,Dimitri Foulquier,15,1278,0,0.2437047977000475,1,1.0326420273631811,5,6,6,0,D S,Valencia,0,0.2437047977000475,3.170012950897217,2.5742958299815655,ESP 1
532,5047,Ruben Sobrino,16,1049,0,1.988257646560669,1,0.8540228642523289,13,8,1,0,F M S,Valencia,0,1.988257646560669,2.798096429556608,0.382515337318182,ESP 1
533,1250,Mohamed Salah,20,1786,16,15.608175069093704,9,6.22314802929759,80,40,1,0,F,Liverpool,14,13.324668571352959,22.21259716153145,7.717494197189808,ENG 1
534,6854,Diogo Jota,19,1404,10,11.724202327430248,1,3.721017401665449,52,23,1,0,F S,Liverpool,10,11.724202327430248,18.25832437723875,5.428494884632528,ENG 1
535,755,Jamie Vardy,16,1325,9,6.063936270773411,1,1.183594960719347,36,14,2,0,F S,Leicester,9,6.063936270773411,7.677956260740757,1.25945988856256,ENG 1
536,453,Son Heung-Min,17,1499,8,6.958429858088493,3,3.3822450675070286,44,33,0,0,F M,Tottenham,8,6.958429858088493,11.58835968375206,3.5982557721436024,ENG 1
537,531,Michail Antonio,19,1662,8,8.951507925987244,5,4.5195402801036835,54,34,3,1,F S,West Ham,8,8.190339028835297,13.982176326215267,4.524301424622536,ENG 1
538,838,Sadio Mane,20,1713,8,10.503094624727964,1,3.385883605107665,61,20,2,0,F S,Liverpool,8,10.503094624727964,18.285370528697968,7.227718977257609,ENG 1
539,2371,Cristiano Ronaldo,16,1300,8,9.91887341439724,3,1.6593726500868797,57,12,4,0,F S,Manchester United,6,8.39653579890728,11.537003859877586,2.896052235737443,ENG 1
540,7230,Emile Smith-Rowe,18,1208,8,3.4808948393911123,2,2.218204578384757,25,20,0,0,M S,Arsenal,8,3.4808948393911123,6.609001308679581,2.395720422267914,ENG 1
541,8026,Raphinha,17,1452,8,5.318158358335495,1,2.798976767808199,52,29,4,0,F M,Leeds,5,3.0346518140286207,7.079360619187355,3.4009968945756555,ENG 1
542,9301,Emmanuel Dennis,17,1321,8,3.5067103281617165,5,2.5466610807925463,34,18,6,0,F M S,Watford,8,3.5067103281617165,6.670530612580478,1.5140158711001277,ENG 1
543,618,Raheem Sterling,17,1080,7,7.789860920980573,1,2.977238528430462,34,23,0,0,F M S,Manchester City,5,6.267523230984807,11.338193029165268,4.70439038425684,ENG 1
544,3621,Neal Maupay,17,1288,7,5.919782523065805,1,1.5493844375014305,33,15,4,0,F S,Brighton,6,5.158613655716181,7.61404038220644,1.6734158750623465,ENG 1
545,3635,Bernardo Silva,20,1714,7,5.307072073221207,1,4.626493373885751,26,31,5,0,F M,Manchester City,7,5.307072073221207,17.240236207842827,9.038797039538622,ENG 1
546,7768,Mason Mount,18,1245,7,5.075439341366291,5,4.181096892803907,39,29,2,0,F M S,Chelsea,6,4.314270563423634,9.263258874416351,3.365276198834181,ENG 1
547,468,Callum Wilson,15,1201,6,5.126593586988747,0,0.44315034337341785,27,8,4,0,F S,Newcastle United,5,4.365424727089703,3.799769224599004,0.6096092024818063,ENG 1
548,750,Riyad Mahrez,16,823,6,5.302895089611411,4,3.1927004428580403,33,27,0,0,F M S,Manchester City,4,3.7805573474615812,9.497826043516397,3.9983237739652395,ENG 1
549,1389,Jorginho,18,1373,6,5.058969281613827,1,2.0911897979676723,12,14,3,0,M S,Chelsea,0,0.4919562339782715,10.26681286841631,9.529445596039295,ENG 1
550,3278,Maxwel Cornet,10,623,6,1.617438644170761,0,0.5860527213662863,17,5,2,0,F M S,Burnley,6,1.617438644170761,3.1468030139803886,1.6239430643618107,ENG 1
551,7322,Bukayo Saka,20,1508,6,5.060035768896341,4,4.158592641353607,42,32,3,0,M S,Arsenal,6,5.060035768896341,10.8730106074363,4.311633080244064,ENG 1
552,9040,Conor Gallagher,17,1492,6,5.412833558395505,3,3.764075346291065,34,32,4,0,M,Crystal Palace,6,5.412833558395505,10.330473393201828,3.2293025255203247,ENG 1
553,447,Kevin De Bruyne,15,922,5,2.379490138962865,1,4.154468223452568,36,36,0,0,M S,Manchester City,5,2.379490138962865,7.930383514612913,4.388224134221673,ENG 1
554,465,Joshua King,16,1268,5,6.317165777087212,3,2.219720758497715,32,22,3,0,F M S,Watford,4,5.555996969342232,7.139169970527291,0.8072452070191503,ENG 1
555,522,Wilfried Zaha,17,1392,5,3.7870637085288763,1,2.8528163991868496,28,22,3,1,F M S,Crystal Palace,3,2.264725986868143,7.282968319952488,2.6852771900594234,ENG 1
556,594,Romelu Lukaku,13,817,5,4.09465790912509,0,2.2202360071241856,22,14,0,0,F S,Chelsea,5,4.09465790912509,7.701297268271446,2.825027506798506,ENG 1
557,762,Demarai Gray,17,1354,5,2.952528962865472,2,2.113828994333744,37,23,3,0,F M S,Everton,5,2.952528962865472,6.45112575776875,1.9816049188375473,ENG 1
558,843,James Ward-Prowse,17,1512,5,3.07552776299417,1,1.8333236575126648,25,31,2,1,M,Southampton,2,0.7920212242752314,5.338001936674118,4.341944897547364,ENG 1
559,1228,Bruno Fernandes,18,1516,5,3.4035466108471155,3,4.70817678514868,39,47,5,0,M S,Manchester United,5,2.6423777732998133,11.58740907907486,6.143256202340126,ENG 1
560,3585,Said Benrahma,20,1478,5,3.693391740322113,4,3.2042170017957687,43,21,0,0,F M S,West Ham,5,3.693391740322113,9.293101031333208,3.028942249715328,ENG 1
561,3697,Odsonne Edouard,17,1045,5,5.645562145859003,4,1.5659492742270231,33,15,1,0,F M S,Crystal Palace,4,4.884393248707056,7.796434756368399,1.5932310298085213,ENG 1
562,5675,Ismaila Sarr,12,1039,5,3.5062892623245716,0,1.1350580602884293,27,11,1,0,F M,Watford,5,2.7451204247772694,4.373906381428242,1.1853626789525151,ENG 1
563,5956,Youri Tielemans,14,1175,5,2.713506992906332,2,2.7740789353847504,29,23,1,0,M S,Leicester,4,1.9523381255567074,6.914870128035545,3.0609664134681225,ENG 1
564,6055,Phil Foden,13,917,5,4.393549211323261,3,4.059111636132002,27,22,0,0,F S,Manchester City,5,4.393549211323261,10.385283514857292,3.8461101539433002,ENG 1
565,6818,James Maddison,18,1187,5,3.061262859031558,3,2.5411145240068436,36,19,2,0,F M S,Leicester,5,3.061262859031558,6.526491213589907,2.364159293472767,ENG 1
566,7696,Teemu Pukki,18,1569,5,5.112131383270025,0,0.9367907885462046,31,10,2,0,F,Norwich,3,3.589830469340086,4.487834420055151,0.19683258142322302,ENG 1
567,8865,Ollie Watkins,16,1360,5,5.792723838239908,1,0.8949778378009796,34,15,3,0,F S,Aston Villa,5,5.792723838239908,8.1923996694386,2.1658492870628834,ENG 1
