,index,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
737,2599,Oliver Torres,Sevilla FC,ESP 1,gold-nr,78,CM,67,66,78,82,63,52,3,4,H/M,Right,"1,913",0,1,28,1645,3,1.6018758285790682,3,2.634474366903305,16,21,5,0,3,1.6018758285790682,9.090410275384784,5.312583921477199
738,2600,Florent Mollet,Montpellier HSC,FRA 1,gold-nr,78,CAM,76,74,78,79,50,59,4,4,H/M,Right,"1,947",0,2,25,1687,6,3.129365149885416,3,5.025259740650654,46,43,5,0,6,3.129365149885416,7.264195588417351,3.2954695224761963
739,2601,Gaetan Laborde,Montpellier HSC,FRA 1,gold-nr,78,ST,72,76,67,74,34,79,3,3,H/M,Left,"1,845",0,0,28,2269,6,8.410031932406127,5,3.182375035248697,64,24,1,0,6,8.410031932406127,11.885985515080392,3.7191125890240073
740,2602,Jonas Hofmann,Borussia M.gladbach,GER 1,gold-nr,78,CAM,76,69,76,77,47,62,3,4,M/M,Right,"1,870",0,0,24,1638,5,4.097970822826028,3,2.985699065029621,23,34,3,0,5,4.097970822826028,13.32312984764576,8.32406347990036
741,2603,Domenico Berardi,Sassuolo,ITA 1,gold-nr,78,RW,77,77,74,81,37,67,4,3,H/L,Left,"1,925",1,1,31,2521,14,10.25366119109094,10,7.873028956353664,119,59,6,1,12,7.969764726236463,18.357232255861163,6.442294152453542
742,2604,Ibrahim Amadou,Norwich City,ENG 1,gold-nr,78,CDM,71,55,66,71,76,81,3,3,M/H,Right,"1,891",0,2,11,757,0,0.5927500072866678,0,0.0502862222492694,6,1,1,0,0,0.5927500072866678,1.246454820036888,1.150982290506363
743,2605,Vincenzo Grifo,SC Freiburg,GER 1,gold-nr,78,LM,70,75,76,82,41,62,4,2,M/M,Right,"1,889",0,1,27,1640,4,3.1918968856334686,8,6.503948660567403,49,41,1,1,3,2.434200596064329,8.498558463528752,3.618953527882695
744,2606,Max Meyer,Crystal Palace,ENG 1,gold,78,CM,67,62,79,83,65,65,4,4,M/M,Right,"1,960",0,1,17,641,0,0.4592808475717902,0,0.1979997865855693,9,4,1,0,0,0.4592808475717902,0.8563479296863079,0.3796441350132227
745,2607,Roberto Gagliardini,Inter,ITA 1,gold-nr,78,CDM,61,63,71,74,77,73,3,2,M/H,Right,"1,918",0,1,24,1814,4,5.303884636610746,2,1.836837138980627,34,19,5,0,4,5.303884636610746,12.452053908258677,8.63058152422309
746,2608,Leander Dendoncker,Wolverhampton Wanderers,ENG 1,gold,78,CM,67,72,77,71,78,83,2,4,H/H,Right,"2,051",0,0,38,2793,4,2.638043900020421,0,0.7169408379122615,20,9,5,0,4,2.638043900020421,9.559081248007717,8.402882419526577
747,2609,Rodrigo Javier De Paul,Udinese,ITA 1,gold-nr,78,CF,75,73,78,82,35,63,4,3,M/M,Right,"1,864",0,2,34,2831,7,5.401641614735127,6,9.779398161917925,85,77,5,1,7,5.401641614735127,18.013211397454143,7.944959788583219
748,2610,Davie Selke,Hertha BSC,GER 1,gold,78,ST,76,76,53,72,43,76,3,3,H/M,Right,"1,783",0,1,30,1399,1,3.5061416309326887,1,0.7756369886919856,31,11,6,0,1,3.5061416309326887,5.116568046621978,1.139145677909255
749,2612,Divock Origi,Liverpool,ENG 1,gold,78,ST,82,76,67,75,27,74,4,4,H/M,Right,"1,789",0,2,28,680,4,2.0965603087097406,1,0.8253554403781891,14,8,1,0,4,2.0965603087097406,3.5364457424730062,0.8342474475502968
750,2613,Flavien Tait,Stade Rennais,FRA 1,gold-nr,78,LM,75,71,76,80,33,58,3,3,H/M,Right,"1,807",0,1,17,874,2,1.3108322508633137,2,1.3377408348023891,14,18,0,1,2,1.3108322508633137,3.803347148001194,1.3643215373158455
751,2614,Diego Laxalt,Milan,ITA 1,gold-nr,78,LM,88,63,74,78,62,69,4,3,H/H,Left,"1,939",0,2,20,722,0,0.318207636475563,1,0.3812880674377084,6,7,4,0,0,0.318207636475563,1.895132016390562,1.3647006917744875
752,2615,Erick Pulgar,Fiorentina,ITA 1,gold-nr,78,CDM,64,61,75,74,76,78,3,3,M/H,Right,"2,005",0,0,37,2936,7,7.338273776695132,6,5.6077190255746245,32,83,9,0,0,1.2480047279968858,12.477522825822234,10.301628710702062
753,2616,Juan Musso,Udinese,ITA 1,gold-nr,78,GK,80,77,74,81,44,79,1,3,M/M,Right,810,0,0,38,3420,0,0.0,0,0.0426990874111652,0,2,1,0,0,0.0,4.349581703543663,4.306882614269853
754,2617,Ruben Vezo,Levante UD,ESP 1,gold,78,CB,75,54,63,63,79,75,2,2,M/M,Right,"1,841",0,0,29,2610,1,1.4895011521875858,0,0.6875936039723456,12,3,4,0,1,1.4895011521875858,5.68337607383728,5.64659752137959
755,2618,Nikola Maksimovic,Napoli,ITA 1,gold-nr,78,CB,62,28,47,55,80,78,2,3,M/H,Right,"1,520",0,2,22,1800,1,0.6006799526512623,1,0.5509952493011951,4,9,2,0,1,0.6006799526512623,5.381033360958099,5.3470177464187145
756,2619,Ayoze Perez,Leicester City,ENG 1,gold-nr,78,CF,76,75,67,81,54,66,4,4,H/H,Right,"1,955",0,3,33,2045,8,6.557796832174063,4,4.091643614694476,47,28,0,0,7,5.7966279946267605,12.850322676822543,4.473776834085584
757,2620,Capa,Athletic Club de Bilbao,ESP 1,gold,78,RB,82,63,69,76,73,83,3,3,H/H,Right,"2,012",0,2,35,2873,3,1.3182500284165144,4,3.3281106539070606,16,23,10,0,3,1.3182500284165144,7.695475896354765,4.377110711764544
758,2621,Bastos,Lazio,ITA 1,gold,78,CB,78,37,50,65,79,75,2,3,M/H,Right,"1,669",0,0,16,752,1,0.6620800700038671,0,0.0,7,0,4,0,1,0.6620800700038671,2.586793474853039,2.4718469716608524
759,2622,Mahmoud Dahoud,Borussia Dortmund,GER 1,gold-nr,78,CM,73,66,75,82,64,68,4,4,H/H,Right,"1,966",0,1,12,556,0,0.9311557747423648,1,0.8663267754018307,12,8,1,0,0,0.9311557747423648,3.3808877654373646,2.413254596292973
760,2623,Guillermo Maripan,AS Monaco,FRA 1,gold,78,CB,40,33,48,48,78,79,2,2,L/H,Right,"1,443",0,1,20,1757,2,1.8745431089773772,0,0.0515955984592437,12,1,2,0,2,1.8745431089773772,4.788382742553949,4.694669922813773
761,2624,Baptiste Santamaria,Angers SCO,FRA 1,gold-nr,78,CDM,64,63,73,76,75,73,3,2,M/M,Right,"1,914",0,0,28,2507,1,1.204914123751223,1,1.3359400373883543,35,13,1,0,1,1.204914123751223,6.379334282130003,5.392730979248881
762,2625,Hans Hateboer,Atalanta,ITA 1,gold,78,RM,83,62,70,77,75,75,3,2,M/H,Right,"1,962",0,2,32,2346,0,2.2415951192379,4,4.374598706141114,19,43,10,0,0,2.2415951192379,15.859761375933886,12.00547401420772
763,2626,Yerry Mina,Everton,ENG 1,gold-nr,78,CB,51,54,55,57,78,80,2,3,M/M,Right,"1,663",0,2,29,2276,2,3.0817261235788465,1,1.7176469285041094,30,7,3,0,2,3.0817261235788465,4.244191146455705,3.9314345410093674
764,2627,Nico Elvedi,Borussia M.gladbach,GER 1,gold-nr,78,CB,71,34,62,69,78,75,3,3,M/M,Right,"1,708",0,1,32,2622,1,0.669958071783185,0,0.0454228967428207,9,1,5,0,1,0.669958071783185,10.479301068931818,10.479301068931818
765,2628,Martin Odegaard,Real Sociedad,ESP 1,gold,78,RW,74,69,82,84,40,49,5,2,M/M,Left,"1,848",1,11,31,2545,4,3.284353179857135,6,6.726570926606655,50,62,3,0,4,3.284353179857135,11.995467260479929,8.068084832280874
766,2629,Joelinton,Newcastle United,ENG 1,gold-nr,78,ST,78,75,60,76,43,81,3,4,H/M,Right,"1,822",0,1,38,2722,2,6.031041044741869,2,3.101166108623147,50,29,7,0,2,6.031041044741869,12.042083878070116,4.822176840156317
767,2630,Joachim Andersen,Olympique Lyonnais,FRA 1,gold-nr,78,CB,60,40,54,56,78,79,2,3,M/H,Right,"1,634",0,1,18,1531,1,1.026064082980156,0,0.1164718717336654,10,4,3,0,1,1.026064082980156,4.203954327851534,4.070373170077801
768,2631,Joan Jordan,Sevilla FC,ESP 1,gold-nr,78,CM,63,74,78,75,67,67,4,4,M/M,Right,"1,936",0,0,34,2307,2,2.2498843902722,2,3.4948610235005617,29,36,8,0,2,2.2498843902722,8.09474303200841,5.10908817499876
769,2632,Jonathan Bamba,LOSC Lille,FRA 1,gold,78,LM,89,75,69,82,36,62,4,4,H/H,Right,"1,894",0,1,26,1952,1,5.234124073758721,4,2.534211674705148,48,37,1,0,0,2.9539042953401804,7.023403141647577,2.617656460031867
770,2633,Alex Meret,Napoli,ITA 1,gold-nr,78,GK,79,74,70,82,44,77,1,3,M/M,Left,830,0,1,22,1951,0,0.0,0,0.0,0,0,0,0,0,0.0,4.15480400249362,4.15480400249362
771,2634,Ellyes Skhiri,1. FC Köln,GER 1,gold,78,CDM,66,68,72,73,79,74,3,3,M/H,Right,"1,988",0,0,32,2684,1,2.006482190452516,3,2.526585526764393,25,20,4,0,1,2.006482190452516,7.469266574829817,5.019789634272456
772,2635,Nadiem Amiri,Bayer 04 Leverkusen,GER 1,gold-nr,78,CAM,73,67,76,82,54,64,4,3,M/M,Right,"1,916",0,1,30,1855,1,2.27127152401954,2,6.069706790149212,42,54,3,0,1,2.27127152401954,11.075130720622838,6.082137428224087
773,2636,Lucas Tousart,Olympique Lyonnais,FRA 1,gold-nr,78,CDM,62,53,66,65,79,83,2,3,L/H,Right,"1,848",0,3,24,1765,2,1.8296940019354224,2,0.5704550929367542,28,10,5,0,2,1.8296940019354224,5.281324379146099,3.5632931794971228
774,2637,Denis Zakaria,Borussia M.gladbach,GER 1,gold,78,CM,82,63,75,75,79,82,3,3,M/M,Right,"1,971",0,3,23,1945,2,2.5702292136847973,2,1.477413073182106,23,11,7,0,2,2.5702292136847973,10.452860079705715,7.161061711609364
775,2638,Issa Diop,West Ham United,ENG 1,gold-nr,78,CB,67,36,52,56,79,79,2,3,M/M,Right,"1,638",0,0,32,2767,3,1.795262912288308,1,1.8284027930349112,16,5,8,0,3,1.795262912288308,3.843444647267461,3.6186532843858
776,2639,Yusuf Yazici,LOSC Lille,FRA 1,gold-nr,78,CAM,75,74,78,81,47,74,4,4,H/M,Left,"1,978",0,2,18,836,1,2.1712835039943457,4,2.626986939460039,21,24,0,1,0,1.4111883323639631,3.868089286610484,1.9696084978058932
777,2640,Henry Onyekuru,AS Monaco,FRA 1,gold,78,LM,90,74,67,81,34,56,4,4,H/L,Right,"1,842",0,0,4,167,0,0.1170817837119102,1,0.1143855303525924,1,1,0,0,0,0.1170817837119102,0.5208292938768864,0.2893619872629642
778,2641,Declan Rice,West Ham United,ENG 1,gold-nr,78,CDM,62,37,64,68,77,77,2,3,M/H,Right,"1,698",0,1,38,3420,1,1.2663899101316929,3,1.3063034573569894,31,22,6,0,1,1.2663899101316929,8.69338352419436,7.636568044312298
779,2642,Jonathan Ikone,LOSC Lille,FRA 1,gold,78,CAM,89,70,72,81,33,60,4,4,H/M,Left,"1,833",0,2,28,2114,3,4.2924496345222,6,4.077068181708455,36,31,6,0,2,3.5323545075953007,9.891405144706368,3.8052411023527375
780,2643,Florian Neuhaus,Borussia M.gladbach,GER 1,gold-nr,78,CM,70,66,75,79,64,67,3,4,M/M,Right,"1,908",0,0,30,2356,4,6.46036116220057,2,3.1475250497460365,57,30,6,0,4,6.46036116220057,20.550452157855037,12.684583330526948
781,2644,Ismaila Sarr,Watford,ENG 1,gold,78,RM,94,77,68,80,22,64,4,2,H/M,Right,"1,792",0,2,28,2038,5,5.96819850243628,4,4.351109144277871,43,25,1,0,5,5.96819850243628,11.652336601167915,3.366789443418384
782,2645,Cengiz Under,Roma,ITA 1,gold-nr,78,RW,82,75,74,81,37,50,3,4,M/M,Left,"1,834",0,0,18,870,3,2.563354514539242,0,2.8297154530882835,27,27,2,0,3,2.563354514539242,7.682260416448116,2.95575887337327
783,2646,Aaron Martin,1. FSV Mainz 05,GER 1,gold-nr,78,LB,72,47,73,76,77,65,3,3,H/M,Left,"1,888",0,0,22,1804,0,0.2944477340206504,0,3.250888528302312,9,32,2,0,0,0.2944477340206504,3.658403368666768,2.19527355954051
784,2647,Jean-Philippe Mateta,1. FSV Mainz 05,GER 1,gold,78,ST,82,75,53,73,34,77,3,4,H/L,Right,"1,730",0,1,18,1062,3,5.566840533167124,1,1.2826551664620638,35,6,0,1,2,4.809063833206892,6.353750616312027,1.861993033438921
785,2648,Enis Bardhi,Levante UD,ESP 1,gold,78,CM,72,81,78,80,63,56,4,4,M/M,Right,"2,053",0,1,30,2119,7,5.245582517236471,2,2.6947754714637995,58,32,5,0,7,5.245582517236471,9.65565781854093,3.300680473446846
786,2649,Nemanja Maksimovic,Getafe CF,ESP 1,gold-nr,78,CM,62,67,74,72,76,74,3,3,H/H,Right,"1,948",0,0,35,2903,2,3.2390424823388457,0,0.6474996423348784,34,14,5,0,2,3.2390424823388457,7.379510222002864,4.491599950939417
787,2650,Calero,RCD Espanyol,ESP 1,gold,78,CB,72,46,69,72,79,76,3,4,H/M,Right,"1,864",0,0,15,1042,0,0.0,0,0.0,0,0,4,1,0,0.0,1.919355410151184,1.919355410151184
788,2651,Daniel Baier,FC Augsburg,GER 1,gold-nr,77,CDM,43,55,77,76,72,69,3,3,M/H,Right,"1,881",0,0,23,1952,1,0.4432307370007038,0,1.0045684492215514,16,10,6,0,1,0.4432307370007038,3.8188166953623295,2.477962961420417
789,2652,Ivan Ramis,SD Eibar,ESP 1,gold-nr,77,CB,32,61,62,58,77,81,2,3,M/H,Right,"1,791",0,0,7,463,1,0.2054823338985443,0,0.0807705149054527,4,1,1,0,1,0.2054823338985443,0.4778907746076584,0.3971202597022056
790,2653,Ivan Cuellar,CD Leganés,ESP 1,gold-nr,77,GK,74,76,78,79,53,73,1,2,M/M,Left,901,0,1,27,2430,0,0.0,0,0.0,0,0,2,1,0,0.0,1.681010846979916,1.681010846979916
791,2655,Ashley Young,Manchester United,ENG 1,gold-nr,77,RB,70,66,74,75,73,71,4,3,H/M,Right,"1,996",0,3,12,956,0,0.082673592492938,0,1.6687388122081757,3,19,5,0,0,0.082673592492938,3.1620550770312548,2.879492687061429
792,2656,Gelson Fernandes,Eintracht Frankfurt,GER 1,gold-nr,77,CDM,57,56,68,66,77,80,2,3,M/H,Right,"1,867",0,0,11,787,0,0.0,0,0.1568967476487159,0,2,3,1,0,0.0,1.7984789554029703,1.657839234918356
793,2657,Javi Garcia,Real Betis Balompié,ESP 1,gold,77,CDM,50,62,67,69,76,82,3,3,L/H,Right,"1,878",0,0,8,366,0,0.1481200084090232,0,0.0,3,0,2,0,0,0.1481200084090232,0.8653457649052143,0.8436328358948231
794,2658,Vedad Ibisevic,Hertha BSC,GER 1,gold-nr,77,ST,41,78,68,72,41,70,3,3,M/L,Right,"1,789",0,1,25,1270,7,6.342342298477888,2,2.823032647371292,28,12,4,0,6,5.584646042436361,9.175636386498809,1.5728450492024422
795,2659,Gary Cahill,Crystal Palace,ENG 1,gold-nr,77,CB,41,58,51,57,78,74,2,3,M/M,Right,"1,658",0,0,25,2167,0,1.610497998073697,1,0.4316556118428707,21,3,1,0,0,1.610497998073697,1.8115008249878883,1.751877160742879
796,2660,Theo Walcott,Everton,ENG 1,gold,77,RM,87,72,70,78,39,61,3,3,M/M,Right,"1,877",0,1,25,1310,2,3.4808373413980007,3,3.973367288708687,31,19,1,0,2,3.4808373413980007,8.397085671313107,2.6071585807949305
797,2661,Danilo,Bologna,ITA 1,gold-nr,77,CB,48,40,49,54,80,63,2,3,L/M,Right,"1,535",0,5,30,2651,2,0.8177854744717479,0,0.2845162255689502,8,5,9,1,2,0.8177854744717479,7.097348695620894,6.73610863275826
798,2662,Lasse Schone,Genoa,ITA 1,gold,77,CM,48,74,81,76,63,62,3,3,M/M,Right,"1,987",0,0,32,2450,2,3.534636094234884,3,3.844558639451861,35,41,5,0,2,2.7733372962102294,8.915191948413849,4.613925157114863
799,2663,Glenn Murray,Brighton,ENG 1,gold-nr,77,ST,31,78,61,68,42,72,2,3,L/M,Right,"1,724",0,0,23,761,1,2.606120537035167,1,0.8675273358821869,18,3,0,0,1,2.606120537035167,3.2747981967404485,0.603656955063343
800,2665,Regis Gurtner,Amiens SC,FRA 1,gold-nr,77,GK,78,75,74,79,44,75,1,2,M/M,Right,765,0,0,28,2520,0,0.0,0,0.0730297416448593,0,1,0,0,0,0.0,0.8058501239866018,0.7328203823417425
801,2666,Morgan Schneiderlin,Everton,ENG 1,gold-nr,77,CDM,56,60,71,71,75,76,3,3,L/H,Right,"1,905",0,1,15,1014,0,0.3373392298817634,0,0.1284838654100895,6,4,4,1,0,0.3373392298817634,3.2938893102109432,3.0296873468905687
802,2667,Miguel Veloso,Hellas Verona,ITA 1,gold,77,CM,49,70,82,76,64,65,3,3,M/M,Left,"1,981",0,0,34,2824,3,2.098230527713895,4,5.468173789791763,36,58,6,0,3,2.098230527713895,10.974556228145955,9.225040540099144
803,2669,Marek Suchy,FC Augsburg,GER 1,gold-nr,77,CB,64,52,58,64,76,78,2,3,L/H,Right,"1,748",0,0,7,390,0,0.0719032026827335,0,0.0,2,0,1,0,0,0.0719032026827335,0.4974842071533203,0.4974842071533203
804,2670,Sebastian De Maio,Udinese,ITA 1,gold,77,CB,57,33,38,55,79,79,2,3,M/H,Right,"1,506",0,0,21,1506,0,1.6880770828574896,0,0.0,9,0,1,0,0,1.6880770828574896,3.4519615722820163,3.329005221836269
805,2671,Fabian Delph,Everton,ENG 1,gold-nr,77,LB,69,70,76,79,73,74,3,3,M/H,Left,"2,044",0,1,16,1194,0,0.0457105720415711,0,0.4789176750928163,3,7,3,1,0,0.0457105720415711,5.085359990596771,4.884202837944031
806,2672,Neven Subotic,1. FC Union Berlin,GER 1,gold-nr,77,CB,50,45,52,48,80,76,2,3,M/M,Right,"1,650",0,0,23,1977,1,1.0448122825473547,0,0.767556507140398,13,6,1,1,1,1.0448122825473547,2.245855359360576,2.132644396275282
807,2674,Matthieu Dossevi,Toulouse FC,FRA 1,gold-nr,77,RW,79,68,77,78,36,59,3,3,H/M,Right,"1,833",0,0,26,1771,1,1.7105232644826174,2,5.061796439811587,24,50,0,0,1,1.7105232644826174,5.748796474188566,2.5478491177782416
808,2675,Angelo Ogbonna,West Ham United,ENG 1,gold-nr,77,CB,58,39,58,60,79,74,2,3,M/M,Left,"1,659",0,1,31,2790,2,1.3031471576541662,0,0.070139704272151,13,2,4,0,2,1.3031471576541662,2.9479992613196373,2.816510731354356
809,2676,Ibrahima Traore,Borussia M.gladbach,GER 1,gold-nr,77,RM,82,70,74,83,44,49,4,4,H/H,Left,"1,901",0,0,7,144,0,0.3154723271727562,1,0.7622608542442322,4,3,0,0,0,0.3154723271727562,1.444239892065525,0.5402116924524307
810,2677,Andrea Poli,Bologna,ITA 1,gold-nr,77,CM,70,65,75,78,72,66,3,3,M/M,Right,"1,998",0,0,28,1932,2,1.9117287984117863,0,1.588369351811707,25,16,5,0,2,1.9117287984117863,9.987344415858388,7.107841145247221
811,2678,Danny Drinkwater,Burnley,ENG 1,gold-nr,77,CM,59,66,76,75,71,68,3,4,M/M,Right,"1,949",0,3,5,331,0,0.0982685163617134,0,0.0402861423790454,2,1,1,0,0,0.0982685163617134,0.8360577337443829,0.7377892173826694
812,2679,Daryl Janmaat,Watford,ENG 1,gold-nr,77,RB,67,65,73,75,75,74,3,3,H/M,Right,"1,979",0,0,8,611,0,0.3307649660855531,1,0.3983301110565662,4,6,1,0,0,0.3307649660855531,1.803520591929555,1.2739350404590368
813,2681,Jonjo Shelvey,Newcastle United,ENG 1,gold-nr,77,CM,62,72,79,73,62,74,3,3,L/M,Right,"1,964",0,1,26,2136,6,2.2422137800604105,2,4.141612278297544,45,44,3,0,6,2.2422137800604105,7.4871279345825315,4.892644166946411
814,2682,Ashley Westwood,Burnley,ENG 1,gold-nr,77,CM,60,60,79,74,74,76,3,3,M/M,Right,"2,010",0,0,35,3150,2,1.1751625752076509,6,7.076901875436306,13,54,9,0,2,1.1751625752076509,9.225508246570826,6.144054684787989
815,2683,Danny Latza,1. FSV Mainz 05,GER 1,gold-nr,77,CM,66,57,75,75,72,76,3,4,H/H,Right,"1,967",0,0,23,1383,0,1.1159033048897982,2,2.037684692069888,16,20,7,0,0,1.1159033048897982,5.260853128507733,3.098640208132565
816,2684,Victor Sanchez,RCD Espanyol,ESP 1,gold-nr,77,CM,55,63,77,74,75,66,3,3,L/H,Right,"1,965",0,0,25,1693,0,0.3371037375181913,1,0.985751012340188,10,23,8,1,0,0.3371037375181913,3.8399426266551018,3.3924956852570176
817,2685,Teemu Pukki,Norwich City,ENG 1,gold-nr,77,ST,77,75,58,75,33,69,3,3,H/M,Right,"1,737",0,2,36,2908,11,11.524345129728315,3,3.6190154179930687,80,30,3,0,9,10.002007439732552,14.751465763896704,2.368442302569747
818,2686,Juraj Kucka,Parma,ITA 1,gold,77,CM,60,72,72,74,77,88,3,3,M/H,Right,"2,075",0,0,26,1938,6,4.680576473474503,3,2.706241804175079,48,19,5,1,4,3.1580187529325485,8.554728717543185,3.774862710386514
819,2687,Tomas Rincon,Torino,ITA 1,gold-nr,77,CM,68,59,71,76,76,80,3,3,M/H,Right,"1,988",0,0,32,2718,1,1.1440925123170018,3,1.217645924538374,16,28,10,0,1,1.1440925123170018,7.957169020548463,6.4259536806494
820,2688,Chris Wood,Burnley,ENG 1,gold-nr,77,ST,70,76,59,69,40,79,2,3,H/M,Right,"1,816",0,0,32,2462,14,17.22620151937008,1,1.4709960892796516,65,22,1,0,13,16.4650327116251,12.64265088364482,2.45541091542691
821,2689,Marvin Plattenhardt,Hertha BSC,GER 1,gold-nr,77,LB,71,55,77,75,74,72,3,2,M/M,Left,"1,994",0,0,17,1400,0,0.3437057230621576,5,2.7754194010049105,4,26,1,0,0,0.3437057230621576,5.181890524923801,4.1586979338899255
822,2691,Cenk Tosun,Everton,ENG 1,gold-nr,77,ST,71,77,66,73,36,73,3,4,H/M,Right,"1,856",0,1,10,467,2,1.9128857553005216,0,0.6228388315066695,15,5,0,0,2,1.9128857553005216,2.3203846141695976,0.2623028755187988
823,2692,Davy Propper,Brighton,ENG 1,gold-nr,77,CM,62,70,73,76,67,75,4,3,M/H,Right,"1,983",0,0,35,2826,1,1.8662200346589088,2,2.9777765087783337,29,29,4,0,1,1.8662200346589088,11.892824701964855,8.669299827888608
824,2693,Nemanja Gudelj,Sevilla FC,ESP 1,gold,77,CDM,63,70,75,68,73,85,3,2,M/M,Right,"2,033",0,0,24,1173,0,0.2786533329635858,0,0.1275914702564478,7,2,6,0,0,0.2786533329635858,2.901540752500296,2.589973483234644
825,2694,Guido Burgstaller,FC Schalke 04,GER 1,gold-nr,77,ST,67,76,66,72,38,84,3,5,H/H,Right,"1,826",0,0,21,1220,0,3.9852934014052153,1,0.9678114354610444,35,8,3,0,0,3.9852934014052153,5.032763967290521,1.3905211985111237
826,2695,Romulo,Brescia,ITA 1,gold-nr,77,RM,78,66,76,79,70,71,4,2,M/M,Right,"2,052",0,1,23,1749,1,1.7909251851961017,3,1.3911911426112056,17,17,3,0,1,1.7909251851961017,6.933935915119946,4.271007373929024
827,2696,Jonas Martin,RC Strasbourg,FRA 1,gold-nr,77,CM,62,69,77,75,68,73,4,4,H/M,Right,"1,964",0,1,6,360,0,0.8890204280614853,0,0.2280236929655075,3,5,1,0,0,0.1289252704009413,1.1767662269994617,1.1045819921419024
828,2697,Juanmi,Real Betis Balompié,ESP 1,gold-nr,77,LW,74,77,67,78,30,53,3,3,M/M,Right,"1,782",0,0,8,247,1,1.255670800805092,0,0.0529270619153976,7,1,0,1,1,1.255670800805092,0.6389061817899346,0.1206972980871796
829,2698,Patrick Herrmann,Borussia M.gladbach,GER 1,gold-nr,77,RM,79,70,74,77,33,58,3,2,M/M,Right,"1,834",0,1,27,1454,6,6.845347516238689,6,4.826205909252167,40,27,4,0,6,6.845347516238689,14.83645474910736,4.426283378154039
830,2699,Tomas Pina,Deportivo Alavés,ESP 1,gold-nr,77,CM,49,66,72,74,72,71,3,3,M/H,Right,"1,889",0,0,20,1359,1,0.9880848601460456,0,0.531147912144661,2,5,4,1,1,0.9880848601460456,1.308401858434081,1.215675987303257
831,2700,Sergio Leon,Levante UD,ESP 1,gold-nr,77,ST,77,78,64,78,43,69,3,4,H/M,Right,"1,885",0,0,22,652,1,2.804626957513392,0,0.0358084756880998,22,2,2,0,1,2.804626957513392,3.767140953801572,0.9625045321881772
832,2701,Nathan Redmond,Southampton,ENG 1,gold-nr,77,LM,84,71,71,81,27,52,4,3,H/M,Right,"1,746",0,1,32,2781,4,5.287322388961911,4,3.624410872347653,59,38,2,0,4,5.287322388961911,13.67461494076997,6.087857705540955
833,2702,Lucas Perez,Deportivo Alavés,ESP 1,gold-nr,77,ST,72,78,75,77,32,68,4,4,M/M,Left,"1,892",1,1,34,2519,11,9.509707057848573,5,6.6745787132531404,48,63,4,0,6,5.793704388663173,11.495881766080856,3.727855239994824
834,2703,Ramiro Funes Mori,Villarreal CF,ESP 1,gold-nr,77,CB,62,50,64,66,76,76,2,3,M/M,Left,"1,795",0,1,7,452,0,0.0773316882550716,0,0.0689375773072242,3,2,1,0,0,0.0773316882550716,1.3281112127006054,1.2972528971731665
835,2705,Arbilla,SD Eibar,ESP 1,gold,77,CB,59,56,71,67,75,76,2,4,M/H,Right,"1,921",0,0,24,2006,1,0.6318523827940226,0,0.2663840670138597,14,6,5,0,1,0.6318523827940226,2.792722688987851,2.5825089924037457
836,2706,Pedro Obiang,Sassuolo,ITA 1,gold-nr,77,CDM,62,59,74,73,75,74,3,3,M/M,Right,"1,923",0,0,25,1660,1,1.5510445721447468,1,0.8420501332730055,22,16,10,0,1,1.5510445721447468,7.15457433834672,5.688456010073423
837,2707,Bruno,Getafe CF,ESP 1,gold-nr,77,CB,32,33,51,50,77,79,2,3,M/M,Right,"1,477",0,2,8,631,0,0.0163747202605009,0,0.0,1,0,1,0,0,0.0163747202605009,1.233695801347494,1.233695801347494
838,2708,Tomas Koubek,FC Augsburg,GER 1,gold,77,GK,78,77,72,78,41,75,1,2,M/M,Right,759,0,0,24,2160,0,0.0,0,0.0299042481929063,0,1,2,0,0,0.0,2.56148630566895,2.531582057476044
839,2709,Djibril Sidibe,Everton,ENG 1,gold-nr,77,RB,77,62,74,74,73,79,3,4,H/M,Right,"2,001",0,2,25,1806,0,0.3015670906752348,4,2.564887005835772,12,19,3,0,0,0.3015670906752348,7.775435114279389,5.019268615171313
840,2710,Riccardo Saponara,Genoa,ITA 1,gold-nr,77,CAM,68,67,77,80,43,61,4,4,H/M,Right,"1,829",0,1,17,1130,2,1.946763277053833,4,2.924258703365922,31,35,3,0,2,1.946763277053833,6.8419922310858965,3.90452166646719
841,2712,Pablo,Girondins de Bordeaux,FRA 1,gold-nr,77,CB,58,52,48,60,79,77,2,2,M/M,Right,"1,711",0,1,25,2174,4,1.795014656148851,0,0.0819689985364675,17,2,2,0,4,1.795014656148851,3.732318263500929,3.671957407146692
842,2714,Ermin Bicakcic,TSG 1899 Hoffenheim,GER 1,gold-nr,77,CB,57,37,50,48,78,78,2,3,M/H,Right,"1,582",0,0,21,1175,2,0.4059424474835396,0,0.0819765646010637,7,2,0,0,2,0.4059424474835396,3.270017420873046,3.1432423647493124
843,2716,Conor Coady,Wolverhampton Wanderers,ENG 1,gold,77,CB,47,59,73,66,78,74,2,3,L/H,Right,"1,856",0,0,38,3420,0,0.0,0,0.5321237146854401,0,5,5,0,0,0.0,9.533743876963854,9.087924178689718
