,index,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
445,1041,Benjamin Mendy,Manchester City,ENG 1,gold-nr,79,LB,74,54,76,76,75,76,3,3,H/M,Left,"1,956",0,0,1,80,0,0.0,0,0.2885278761386871,0,2,0,0,0,0.0,0.1654054373502731,0.1329308301210403
446,1042,Christoph Kramer,Borussia Mgladbach,GER 1,gold-nr,79,CDM,44,50,70,73,78,75,3,3,H/H,Right,"1,805",0,0,7,384,0,0.4962300844490528,0,0.1292105317115783,3,2,1,0,0,0.4962300844490528,1.463359661400318,1.251824475824833
447,1043,Karim Bellarabi,Bayer 04 Leverkusen,GER 1,gold-nr,79,RW,85,76,71,81,34,72,4,3,H/M,Right,"1,896",0,0,9,288,1,0.9814823307096958,0,0.0222622733563184,12,1,0,0,1,0.9814823307096958,1.294765792787075,0.3456922844052315
448,1044,Nemanja Matic,Manchester United,ENG 1,gold-nr,79,CDM,36,67,75,73,80,73,3,3,L/M,Left,"1,907",0,0,11,663,0,0.158847420476377,2,0.9964826861396432,5,7,1,0,0,0.158847420476377,3.0951213221997023,2.121031342074275
449,1045,Alex Meret,Napoli,ITA 1,gold-nr,79,GK,80,74,70,82,44,78,1,3,M/M,Left,830,0,0,2,180,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3481795191764831,0.3481795191764831
450,1048,Armando Izzo,Torino,ITA 1,gold-nr,79,CB,70,33,48,65,82,78,2,4,M/M,Right,"1,648",0,0,4,98,0,0.0227476339787244,0,0.0,1,0,0,0,0,0.0227476339787244,0.0,0.0
451,1049,Kevin Mbabu,VfL Wolfsburg,GER 1,gold,79,RB,88,51,69,73,74,80,3,3,H/M,Right,"1,929",0,2,16,960,0,0.3472375459969044,0,1.4999444857239723,5,16,4,0,0,0.3472375459969044,3.429119942709804,3.057291325181722
452,1050,Nemanja Gudelj,Sevilla FC,ESP 1,gold-nr,79,CDM,60,70,79,70,75,83,3,2,L/M,Right,"2,039",0,0,8,297,0,0.0305508784949779,0,0.0649164170026779,1,1,1,0,0,0.0305508784949779,0.894381508231163,0.8638306707143784
453,1051,Ben Davies,Tottenham Hotspur,ENG 1,gold-nr,79,LB,69,58,75,75,78,73,3,3,M/H,Left,"1,942",0,0,9,749,0,1.526369565166533,1,0.3512200340628624,8,5,2,0,0,1.526369565166533,2.381003577262163,1.7990040220320225
454,1052,Emerson,Tottenham Hotspur,ENG 1,gold-nr,79,RB,84,62,71,74,74,77,3,3,H/M,Right,"1,983",0,1,14,1197,0,0.2784670367836952,1,1.6768498588353395,4,16,3,0,0,0.2784670367836952,5.23939036950469,3.7040952295064926
455,1053,Davinson Sanchez,Tottenham Hotspur,ENG 1,gold,79,CB,75,45,55,65,80,80,2,2,M/H,Right,"1,722",0,1,12,926,2,1.76045498624444,0,0.0261756051331758,10,1,2,0,2,1.76045498624444,3.997753730043769,3.8494715727865696
456,1054,Eric Dier,Tottenham Hotspur,ENG 1,gold-nr,79,CB,53,64,69,64,79,83,2,2,M/H,Right,"1,913",0,0,18,1541,0,0.4501858204603195,0,1.2294063176959753,7,6,0,0,0,0.4501858204603195,5.799788715317845,5.214317532256246
457,1055,James Milner,Liverpool,ENG 1,gold-nr,79,CM,56,70,81,77,77,75,3,4,M/H,Right,"2,096",0,0,13,596,0,0.2416817340999841,1,1.2871806882321837,6,10,2,0,0,0.2416817340999841,4.335408091545105,4.074211895465851
458,1056,Alex Oxlade-Chamberlain,Liverpool,ENG 1,gold,79,CM,81,74,77,82,67,74,4,4,H/H,Right,"2,073",0,0,14,584,0,0.4437504410743713,1,0.9627106562256812,13,6,0,0,0,0.4437504410743713,4.071986366063356,2.82531582377851
459,1057,Rodrigo,Leeds United,ENG 1,gold,79,CAM,86,78,75,79,45,71,4,3,H/M,Left,"2,005",0,0,12,905,2,2.540039300918579,0,1.8152784928679464,23,20,4,0,1,1.778870441019535,5.375468101352453,2.280997708439827
460,1058,Ander Herrera,Paris Saint-Germain,FRA 1,gold-nr,79,CM,65,70,77,79,78,75,3,4,H/H,Right,"2,072",0,0,14,845,3,0.8914460316300392,2,1.0338930040597916,9,13,0,0,3,0.8914460316300392,6.697897648438811,5.509222310036421
461,1059,Matheus Cunha,Atlético de Madrid,ESP 1,gold,79,CAM,85,78,74,84,32,69,4,4,H/M,Right,"1,934",0,0,15,351,3,2.8783057695254683,1,0.3802685439586639,17,2,3,0,3,2.8783057695254683,3.4855802971869707,0.6464618220925331
462,1061,Geoffrey Kondogbia,Atlético de Madrid,ESP 1,gold,79,CM,68,74,75,77,78,89,4,2,M/M,Left,"2,084",0,1,14,828,0,0.1411066129803657,0,0.1696570925414562,7,5,6,0,0,0.1411066129803657,3.4538299571722746,3.331256976351142
463,1062,Tiemoue Bakayoko,Milan,ITA 1,gold,79,CDM,64,48,68,74,77,84,3,3,M/M,Right,"1,843",0,0,11,292,0,0.0580560695379972,0,0.3907302943989634,2,2,3,0,0,0.0580560695379972,2.071206043474376,1.6224196553230286
464,1063,Danilo D'Ambrosio,Inter,ITA 1,gold-nr,79,CB,70,56,67,71,80,79,3,4,M/M,Right,"1,971",0,0,8,410,1,0.6273266077041626,0,0.042213287204504,4,1,0,0,1,0.6273266077041626,3.900052078068256,3.6788192465901375
465,1064,Luka Jovic,Real Madrid,ESP 1,gold-nr,79,ST,75,80,68,78,29,74,3,5,M/M,Right,"1,863",0,1,10,197,1,1.4663133434951303,2,0.9400363713502884,8,4,0,0,1,1.4663133434951303,2.412119261920452,0.6731601059436798
466,1065,Rodrygo,Real Madrid,ESP 1,gold,79,RW,87,76,71,83,32,56,4,4,M/M,Right,"1,886",0,1,16,565,0,0.9730475395917892,1,0.7664550319314003,9,6,4,0,0,0.9730475395917892,3.1207857225090265,1.707922426983714
467,1066,Gregor Kobel,Borussia Dortmund,GER 1,gold-nr,79,GK,80,78,77,83,26,74,1,3,M/M,Right,762,0,0,16,1399,0,0.0,0,0.0,0,0,0,0,0,0.0,2.266408464871347,2.266408464871347
468,1067,Marcos Alonso,Chelsea,ENG 1,gold-nr,79,LWB,58,74,78,77,75,77,3,3,H/L,Left,"2,081",0,0,15,1270,1,1.558667328208685,2,2.878163255751133,20,24,4,0,1,1.558667328208685,7.430286720395088,5.551075913012028
469,1068,Kepa,Chelsea,ENG 1,gold-nr,79,GK,78,77,85,81,34,76,1,4,M/M,Right,902,0,0,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.5946297645568848,0.5946297645568848
470,1069,Fikayo Tomori,Milan,ITA 1,gold,79,CB,82,37,57,65,80,79,2,4,M/M,Right,"1,731",0,1,17,1471,0,0.2695443416014313,0,0.0237956810742616,5,1,2,0,0,0.2695443416014313,5.409099173732102,5.37180167157203
471,1070,Olivier Giroud,Milan,ITA 1,gold-nr,79,ST,39,80,70,71,42,77,3,3,M/M,Left,"1,836",0,0,11,688,5,4.440356051549316,1,1.2621664889156818,14,11,1,0,3,2.9177585002034903,3.2594397980719805,0.7171956170350313
472,1071,Mahmoud Dahoud,Borussia Dortmund,GER 1,gold-nr,79,CM,70,69,76,83,67,70,4,4,H/H,Right,"2,018",0,0,11,833,0,0.7669777981936932,0,1.5945877991616726,11,13,2,1,0,0.7669777981936932,7.702599016949534,5.824146402999759
473,1072,Jude Bellingham,Borussia Dortmund,GER 1,gold,79,CM,75,69,73,80,75,77,3,4,H/H,Right,"2,029",0,2,15,1277,2,3.3671698439866304,5,2.395469087176025,24,19,5,0,2,3.3671698439866304,8.905268505215645,4.929376125335693
474,1075,Alex Moreno,Real Betis Balompié,ESP 1,gold,78,LB,88,60,71,77,71,64,3,3,H/M,Left,"1,975",0,2,16,1303,3,1.0274733556434512,2,1.4460431560873983,16,16,2,0,3,1.0274733556434512,4.450385704636574,3.0627274364233017
475,1076,Florian Wirtz,Bayer 04 Leverkusen,GER 1,gold,78,CAM,72,68,76,83,51,59,4,4,H/M,Right,"1,864",0,2,15,1144,5,3.718866234645248,8,4.724432423710823,24,33,2,0,5,3.718866234645248,10.444536961615086,3.8512087017297754
476,1077,Andres Guardado,Real Betis Balompié,ESP 1,gold-nr,78,CDM,64,68,80,79,73,69,3,2,M/M,Left,"2,064",0,0,16,867,0,0.49251220934093,0,0.2098032515496015,8,4,1,0,0,0.49251220934093,3.405626319348812,3.0739579871296883
477,1078,Felipe Anderson,Latium,ITA 1,gold,78,LM,85,74,76,82,55,59,4,4,M/M,Right,"1,941",0,2,20,1558,3,2.99643811583519,5,3.09791318513453,21,29,1,0,3,2.99643811583519,9.179290890693665,4.1977699883282185
478,1079,Reinildo,LOSC Lille,FRA 1,gold-nr,78,LB,77,54,65,73,76,78,3,3,M/H,Left,"1,891",0,0,15,1269,0,0.4390602074563503,0,0.2147535197436809,4,4,6,0,0,0.4390602074563503,3.37288011610508,3.122769665904343
479,1080,Florent Mollet,Montpellier HSC,FRA 1,gold,78,CAM,74,75,78,80,51,63,3,4,H/M,Right,"1,975",0,0,16,1279,4,2.432119313627481,2,1.4008948020637035,25,17,4,0,4,2.432119313627481,4.92228864133358,1.918103389441967
480,1081,Renato Steffen,VfL Wolfsburg,GER 1,gold-nr,78,LM,79,75,74,80,48,65,3,3,H/M,Left,"1,995",0,0,12,679,0,0.9447379857301712,0,0.5945606827735901,9,7,3,0,0,0.9447379857301712,2.9657203517854214,2.1820186004042625
481,1082,Felipe Caicedo,Genoa,ITA 1,gold,78,CF,74,78,71,75,44,80,3,3,H/M,Left,"1,935",0,0,6,206,1,1.1837669145315886,2,0.7391710877418518,10,4,1,0,1,1.1837669145315886,1.829052245244384,0.0144796334207057
482,1083,Ashley Young,Aston Villa,ENG 1,gold-nr,78,LWB,72,66,74,77,73,68,4,3,H/M,Right,"2,022",0,0,12,738,0,0.3718390073627233,2,0.2346664136275649,8,6,0,0,0,0.3718390073627233,1.849079068750143,1.4005647152662275
483,1085,William Carvalho,Real Betis Balompié,ESP 1,gold-nr,78,CDM,40,60,75,68,74,84,3,4,M/M,Right,"1,861",0,0,17,844,0,1.2303386889398098,2,1.263121373951435,18,10,2,0,0,1.2303386889398098,5.077997803688049,3.711998403072357
484,1086,Seamus Coleman,Everton,ENG 1,gold-nr,78,RB,66,65,73,76,78,70,3,3,H/H,Right,"1,982",0,0,14,1260,0,0.2148049026727676,0,0.4619614705443382,5,6,2,0,0,0.2148049026727676,3.2628562301397324,2.884007424116134
485,1087,Moussa Sissoko,Watford,ENG 1,gold,78,CDM,74,61,73,75,75,87,3,3,M/H,Right,"2,007",0,0,16,1422,0,0.7132703606039286,1,0.7930883197113872,11,15,2,0,0,0.7132703606039286,3.2928761914372444,1.8955622557550669
486,1088,Gelson Martins,AS Monaco,FRA 1,gold,78,RM,93,71,70,83,51,61,5,3,H/H,Right,"1,960",0,1,18,1160,3,4.291332647204399,2,1.4417613726109266,18,13,1,0,3,4.291332647204399,7.171172535046935,2.096366693265736
487,1089,Negredo,Cádiz CF,ESP 1,gold-nr,78,ST,59,81,64,72,36,77,3,2,M/L,Left,"1,847",0,0,17,822,2,2.77286241017282,0,0.160067630931735,18,4,1,0,0,1.286307191476226,0.5723623451776803,0.0336505398154258
488,1090,Fransergio,Girondins de Bordeaux,FRA 1,gold-nr,78,CM,59,75,75,75,73,80,3,3,H/M,Right,"2,031",0,0,15,759,0,0.5906132273375988,0,0.0908513194881379,8,3,4,0,0,0.5906132273375988,3.17478165961802,2.6102558989077806
489,1091,Francesco Caputo,Sampdoria,ITA 1,gold-nr,78,ST,82,79,62,78,30,67,3,4,H/L,Right,"1,824",0,1,20,1519,4,5.049548441544175,5,3.304902508854866,26,26,1,0,4,5.049548441544175,10.103651693090796,2.410069934092462
490,1092,Jonathan Tah,Bayer 04 Leverkusen,GER 1,gold-nr,78,CB,67,27,55,57,79,81,2,4,M/M,Right,"1,566",0,0,17,1530,0,0.4574473332613706,2,0.9058494437485932,9,5,2,0,0,0.4574473332613706,5.344038370996714,5.186045672744513
491,1093,John Brooks,VfL Wolfsburg,GER 1,gold-nr,78,CB,59,39,59,64,80,76,2,3,M/H,Left,"1,653",0,0,14,1094,0,0.4994691200554371,0,0.4233946725726127,7,3,2,0,0,0.4994691200554371,2.5245099291205406,2.230300582945347
492,1094,Claudio Bravo,Real Betis Balompié,ESP 1,gold-nr,78,GK,77,78,84,78,56,78,1,3,M/M,Right,"1,085",0,0,7,630,0,0.0,0,0.3106058835983276,0,1,1,0,0,0.0,1.348314892500639,1.0377090238034723
493,1095,Adama Traore,Wolverhampton Wanderers,ENG 1,gold,78,RW,96,66,67,86,38,81,4,2,H/L,Right,"1,862",0,2,18,1038,0,2.290028974413872,0,1.3370982483029366,21,18,0,0,0,2.290028974413872,4.213283754885197,0.9076889548450708
494,1096,Domingos Duarte,Granada CF,ESP 1,gold-nr,78,CB,56,35,58,54,80,78,2,3,M/M,Right,"1,586",0,0,7,618,1,0.3766013383865356,0,0.0,1,0,3,0,1,0.3766013383865356,0.3156626597046852,0.3156626597046852
495,1097,Ismaila Sarr,Watford,ENG 1,gold,78,RW,94,76,67,80,22,67,4,2,H/M,Right,"1,784",0,2,12,1039,5,3.506289262324572,0,1.1350580602884293,27,11,1,0,5,2.7451204247772694,4.373906381428242,1.1853626789525151
496,1098,Moi Gomez,Villarreal CF,ESP 1,gold-nr,78,LM,68,74,77,78,55,61,4,5,M/M,Right,"1,910",0,0,16,636,0,0.9911017678678036,1,1.6427491698414087,8,13,2,0,0,0.9911017678678036,4.593963650986552,2.376444786787033
497,1099,Chris Smalling,Roma FC,ITA 1,gold-nr,78,CB,64,47,58,60,79,79,2,3,M/H,Right,"1,714",0,0,12,737,2,1.1625386476516724,0,0.0,3,0,0,0,2,1.1625386476516724,0.9132628068327904,0.9132628068327904
498,1101,Giacomo Bonaventura,Fiorentina,ITA 1,gold-nr,78,CM,69,75,80,80,70,65,4,3,H/M,Right,"2,077",0,0,19,1488,2,2.3905531745404005,3,1.811013326048851,28,24,4,0,2,2.3905531745404005,6.813004340976477,3.1122703049331903
499,1102,Ayoze Perez,Leicester City,ENG 1,gold-nr,78,RW,77,73,72,80,58,67,4,4,H/H,Right,"1,999",0,0,7,211,0,0.9622879773378372,2,1.0273897796869278,6,8,0,1,0,0.9622879773378372,1.5767725557088852,0.4078569449484348
500,1103,Laurent Koscielny,Girondins de Bordeaux,FRA 1,gold-nr,78,CB,54,43,63,65,79,75,2,3,L/H,Right,"1,729",0,0,11,938,0,0.0,1,0.1573636718094349,0,2,2,0,0,0.0,1.8519553635269403,1.6945916898548603
501,1106,David Garcia,CA Osasuna,ESP 1,gold-nr,78,CB,53,37,64,64,78,75,2,3,M/M,Right,"1,686",0,1,18,1620,3,0.5707394042983651,0,0.0412131138145923,14,2,5,0,3,0.5707394042983651,1.5945343412458897,1.5373843889683485
502,1107,Gael Kakuta,RC Lens,FRA 1,gold-nr,78,CAM,73,72,76,83,42,66,4,3,H/M,Left,"1,944",0,0,15,954,2,2.2011106200516224,1,2.2160744313150644,25,14,1,0,2,2.2011106200516224,6.885172575712204,3.266387350857258
503,1108,Damian Suarez,Getafe CF,ESP 1,gold-nr,78,RB,73,69,73,74,76,77,3,3,H/M,Right,"2,047",0,1,17,1402,0,0.333749555516988,3,2.7048124596476555,10,32,7,0,0,0.333749555516988,3.723382487893105,2.209691235795617
504,1109,John McGinn,Aston Villa,ENG 1,gold-nr,78,CDM,70,73,75,78,71,80,3,3,H/H,Left,"2,050",0,0,17,1479,3,0.6551090776920319,2,3.165619383566081,23,29,5,0,3,0.6551090776920319,6.048300785943866,3.3812703508883715
505,1110,Denis Suarez,RC Celta de Vigo,ESP 1,gold-nr,78,CM,74,71,81,80,61,56,3,3,M/M,Right,"1,961",0,0,19,1350,2,1.0730756726115942,1,1.67526323068887,14,24,3,0,2,1.0730756726115942,5.646639324724674,3.638388545252383
506,1112,Dedryck Boyata,Hertha BSC,GER 1,gold,78,CB,70,29,52,58,79,83,2,3,M/H,Right,"1,611",0,0,11,909,0,0.6245403336361051,0,0.0932673271745443,7,3,0,1,0,0.6245403336361051,2.451983027160168,2.4329786226153374
507,1113,Lucas Alario,Bayer 04 Leverkusen,GER 1,gold-nr,78,ST,63,78,58,74,30,75,3,3,H/M,Right,"1,761",0,0,11,161,0,1.021317437291145,0,0.1749712750315666,5,2,2,0,0,0.2635407447814941,0.8132269307971001,0.3747149109840393
508,1114,Jarrod Bowen,West Ham United,ENG 1,gold-nr,78,RM,76,74,73,79,44,65,4,3,H/M,Left,"1,890",0,1,20,1692,3,6.122582042589784,7,4.272117039188743,46,28,2,0,3,6.122582042589784,11.815846674144268,3.3732737516984344
509,1116,Dani Garcia,Athletic Club de Bilbao,ESP 1,gold-nr,78,CM,41,69,71,74,78,83,3,3,L/H,Right,"1,942",0,0,19,1450,0,0.8298068847507238,0,0.3035419210791588,10,6,5,0,0,0.8298068847507238,4.647479010745883,3.758312683552504
510,1117,Ante Budimir,CA Osasuna,ESP 1,gold-nr,78,ST,65,78,48,73,35,77,3,4,M/H,Left,"1,638",0,0,9,366,1,1.119077567011118,0,0.081961490213871,4,3,1,0,0,0.3757999278604984,0.5408250344917178,0.0925174681469798
511,1119,Mason Greenwood,Manchester United,ENG 1,gold,78,RM,84,78,73,79,39,68,3,5,H/M,Left,"1,917",0,0,15,1060,4,3.048047360032797,1,1.264625996351242,39,16,1,0,4,3.048047360032797,4.552164923399687,1.537987696006894
512,1120,Daniel Podence,Wolverhampton Wanderers,ENG 1,gold,78,LW,90,65,71,85,33,50,4,4,H/M,Right,"1,803",0,0,13,507,0,0.8042968697845936,2,1.8266191650182009,14,12,0,0,0,0.8042968697845936,1.7310141995549202,0.2676050961017608
513,1121,Nuno Mendes,Paris Saint-Germain,FRA 1,gold,78,LWB,85,57,68,74,74,72,3,4,H/M,Left,"1,959",0,0,10,548,0,0.0516297668218612,0,0.8849600628018379,2,3,2,0,0,0.0516297668218612,4.523438721895218,4.055832661688328
514,1122,Luis Milla,Granada CF,ESP 1,gold,78,CDM,72,70,76,74,74,75,3,3,H/H,Right,"2,033",0,1,15,1224,1,0.9292409038171172,2,1.4440390281379225,7,16,2,0,0,0.1859632944688201,2.429562797769904,1.735470600426197
515,1123,Guido Rodriguez,Real Betis Balompié,ESP 1,gold-nr,78,CDM,54,56,66,66,80,77,2,4,M/H,Right,"1,803",0,0,15,1100,0,0.3648555595427751,2,0.506743248552084,8,10,5,1,0,0.3648555595427751,5.294148225337267,4.725906662642956
516,1124,Antonin Barak,Hellas Verona,ITA 1,gold-nr,78,CF,66,76,77,78,62,72,4,3,M/M,Left,"1,967",0,0,16,1341,5,6.164241682738066,3,1.717851210385561,31,18,3,0,2,3.880345191806555,9.623528931289911,5.227484797127545
517,1125,Marvin Friedrich,1. FC Union Berlin,GER 1,gold-nr,78,CB,64,41,57,53,81,76,2,3,M/M,Right,"1,648",0,0,12,1080,0,1.052977753803134,0,1.820573627948761,12,4,1,1,0,1.052977753803134,3.6955921575427055,2.989125408232212
518,1126,Wataru Endo,VfB Stuttgart,GER 1,gold-nr,78,CDM,66,61,70,75,78,73,3,4,M/H,Right,"1,914",0,0,17,1513,1,1.03795977961272,2,1.1907376181334255,17,11,1,0,1,1.03795977961272,6.060690138489008,4.916378836147487
519,1127,Sergio Herrera,CA Osasuna,ESP 1,gold-nr,78,GK,80,77,74,78,47,75,1,3,M/M,Right,855,0,0,18,1620,0,0.0,0,0.0161437727510929,0,1,3,0,0,0.0,0.6877498831599951,0.6716061141341925
520,1129,Uros Racic,Valencia CF,ESP 1,gold-nr,78,CM,66,75,75,74,78,81,3,4,M/M,Right,"2,041",0,0,12,525,0,0.2635187795385718,0,0.0913749765604734,6,2,0,1,0,0.2635187795385718,0.5859175957739353,0.2929078117012977
521,1131,Kevin-Prince Boateng,Hertha BSC,GER 1,gold-nr,78,CAM,69,78,77,80,66,74,4,4,M/M,Right,"2,064",0,1,11,359,0,0.1266720155254006,0,0.0912911724299192,5,3,4,0,0,0.1266720155254006,1.55646266695112,1.4170844154432416
522,1132,Kelechi Iheanacho,Leicester City,ENG 1,gold-nr,78,ST,74,80,70,77,38,71,4,3,M/M,Left,"1,886",0,0,14,572,2,2.008420269936323,4,2.1163385026156902,15,11,0,0,2,2.008420269936323,5.085203098133206,1.3089868687093258
523,1133,Dusan Vlahovic,Fiorentina,ITA 1,gold-nr,78,ST,75,78,58,73,28,76,3,3,M/M,Left,"1,732",0,3,19,1706,16,10.310538257472215,2,1.8616749048233032,68,19,2,0,11,6.50404408108443,9.790813883766532,2.707897867076099
524,1135,Mario Rui,Napoli,ITA 1,gold-nr,78,LB,80,49,73,79,71,64,3,3,H/M,Left,"1,976",0,0,18,1609,0,1.1385876052081585,2,2.110726585611701,19,26,5,0,0,1.1385876052081585,7.550977900624275,5.433052806183696
525,1136,Yusuf Yazici,LOSC Lille,FRA 1,gold-nr,78,CF,67,76,79,80,47,72,4,4,M/M,Left,"1,957",0,0,15,498,1,0.9630159074440598,1,1.662000795826316,10,11,3,0,1,0.9630159074440598,1.3300099223852158,0.3010439164936542
526,1137,Fabio Quagliarella,Sampdoria,ITA 1,gold-nr,78,ST,61,83,74,79,30,63,4,4,M/M,Right,"1,870",0,0,18,1045,1,2.057956864126026,3,1.509556084871292,31,12,2,0,0,1.296658088453114,3.629481116309762,1.992333360016346
527,1138,Miguel Veloso,Hellas Verona,ITA 1,gold-nr,78,CM,46,70,83,76,66,71,4,4,M/L,Left,"1,997",0,0,14,927,0,0.3964817589148879,2,1.1032321015372872,13,15,4,1,0,0.3964817589148879,4.585120242089033,3.9691808968782425
528,1139,Ezri Konsa,Aston Villa,ENG 1,gold,78,CB,77,39,62,71,79,75,2,3,M/M,Right,"1,782",0,1,18,1582,2,1.1516407397575676,0,0.2211591750383377,12,3,3,1,2,1.1516407397575676,2.687004255130887,2.4358133357018232
529,1140,Angelo Fulgini,Angers SCO,FRA 1,gold-nr,78,CAM,74,70,74,81,68,73,4,4,H/M,Right,"1,980",0,0,18,1505,3,4.1844205148518085,2,1.4252254087477922,34,17,3,0,3,4.1844205148518085,7.329495660960674,3.514626123011112
530,1141,Ludovic Ajorque,RC Strasbourg,FRA 1,gold-nr,78,ST,60,78,60,70,26,81,3,3,M/M,Left,"1,703",0,0,17,1361,9,7.693595558404922,5,2.7715357914567,32,19,4,1,7,6.173405263572931,10.48671531677246,2.482145939022302
531,1142,Jannik Vestergaard,Leicester City,ENG 1,gold-nr,78,CB,32,48,62,49,79,82,2,4,M/M,Right,"1,647",0,0,8,470,0,0.0387555845081806,0,0.0672715455293655,1,1,2,0,0,0.0387555845081806,2.5525907538831234,2.5525907538831234
532,1143,Rick Karsdorp,Roma FC,ITA 1,gold-nr,78,RM,87,64,74,77,76,78,3,3,M/M,Right,"2,055",0,0,19,1667,0,0.0390581432729959,1,2.661036767065525,2,26,5,1,0,0.0390581432729959,7.323782719671726,5.970286058261991
533,1144,Laguardia,Deportivo Alavés,ESP 1,gold-nr,78,CB,50,46,55,52,80,78,2,3,M/H,Right,"1,625",0,0,1,2,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
534,1145,Roberto Torres,CA Osasuna,ESP 1,gold-nr,78,RM,67,78,79,76,65,72,3,4,M/M,Right,"2,040",0,0,14,525,2,1.8588705155998468,2,2.397562682628632,12,20,2,0,0,0.3723152820020914,2.3118758723139763,0.6868575792759657
535,1146,Rafael Santos Borre,Eintracht Frankfurt,GER 1,gold-nr,78,ST,81,77,72,78,44,76,3,3,H/H,Right,"1,998",0,0,17,1334,4,4.62889364734292,3,1.9327036011964085,31,16,2,0,4,4.62889364734292,8.237035285681486,2.197530880570412
536,1148,Ollie Watkins,Aston Villa,ENG 1,gold,78,ST,85,75,68,75,46,71,3,4,H/H,Right,"1,903",0,1,16,1360,5,5.792723838239908,1,0.8949778378009796,34,15,3,0,5,5.792723838239908,8.1923996694386,2.165849287062884
537,1149,Ashley Westwood,Burnley,ENG 1,gold-nr,78,CDM,58,62,80,74,74,75,3,3,M/M,Right,"2,020",0,0,15,1334,0,0.2267391579225659,3,3.3837511762976646,7,21,5,0,0,0.2267391579225659,3.753655541688204,2.868770114146173
538,1150,Amadou Haidara,RB Leipzig,GER 1,gold-nr,78,CM,70,72,76,80,68,70,3,2,H/M,Right,"2,013",0,0,13,874,2,1.251247962936759,0,0.2498139217495918,13,4,1,0,2,1.251247962936759,5.780283190310001,5.457568541169167
539,1151,Puertas,Granada CF,ESP 1,gold-nr,78,RM,78,76,72,77,44,75,3,3,H/H,Right,"1,910",0,0,15,974,3,1.7021534778177738,1,0.316843431442976,13,7,2,0,3,1.7021534778177738,2.334579134359956,1.6983889769762754
540,1152,Angel,RCD Mallorca,ESP 1,gold-nr,78,ST,71,81,61,78,34,66,3,3,H/M,Right,"1,802",0,0,14,756,1,3.003500647842884,2,0.9400198981165886,14,6,1,0,1,3.003500647842884,3.0164464972913265,0.0996967609971761
541,1154,Oriol Romeu,Southampton,ENG 1,gold-nr,78,CDM,41,44,62,65,80,81,2,3,L/H,Right,"1,750",0,0,17,1468,0,0.3670162670314312,0,0.5799790378659964,9,13,5,0,0,0.3670162670314312,4.526262387633324,3.947917826473713
542,1155,Jaume Costa,RCD Mallorca,ESP 1,gold-nr,78,LB,73,61,71,73,77,68,3,3,H/H,Left,"1,943",0,0,12,844,0,0.468019625172019,1,0.4996419455856085,3,5,3,1,0,0.468019625172019,1.5706417169421911,1.0557944122701883
543,1157,Youssouf Fofana,AS Monaco,FRA 1,gold,78,CM,71,67,74,77,74,78,3,3,M/H,Right,"1,989",0,0,16,901,0,0.2609325665980577,3,0.641006538644433,11,6,4,0,0,0.2609325665980577,3.9339820593595514,3.1401037704199557
544,1158,Jonas Hector,1. FC Köln,GER 1,gold-nr,78,CDM,59,60,75,75,76,75,3,4,M/M,Left,"1,963",0,1,15,1312,0,0.5448396615684032,4,3.305898029357195,8,23,1,0,0,0.5448396615684032,7.401070170104504,5.573132924735546
545,1159,Luiz Felipe,Latium,ITA 1,gold,78,CB,73,29,61,68,80,72,3,4,M/H,Right,"1,673",0,0,17,1497,0,0.3261795658618212,0,0.1284241266548633,3,2,6,1,0,0.3261795658618212,3.4628823045641184,3.3344581704586744
546,1161,Etienne Capoue,Villarreal CF,ESP 1,gold-nr,78,CM,48,72,75,71,77,76,3,3,M/M,Right,"1,962",0,1,16,1291,0,0.2867786195129156,0,0.1787241995334625,6,3,4,0,0,0.2867786195129156,6.354993283748627,6.2098261415958405
547,1164,Matty Cash,Aston Villa,ENG 1,gold-nr,78,RB,81,63,68,73,72,66,3,3,H/H,Right,"1,906",0,0,19,1700,1,0.9778268663212656,0,1.8305630292743444,19,13,4,0,1,0.9778268663212656,6.542778098955751,4.31278101913631
548,1165,Roberto Soriano,Bologna,ITA 1,gold,78,CAM,69,75,78,79,67,71,4,4,M/M,Right,"2,031",0,0,17,1433,0,2.107118190266192,2,2.529953731223941,17,29,4,2,0,2.107118190266192,7.064853921532631,3.7007871977984905
549,1166,Julian Baumgartlinger,Bayer 04 Leverkusen,GER 1,gold-nr,78,CDM,57,49,70,69,77,79,2,3,M/H,Right,"1,856",0,0,2,4,0,0.0,0,0.0,0,0,0,0,0,0.0,0.1285276859998703,0.1285276859998703
550,1168,Hector Bellerin,Real Betis Balompié,ESP 1,gold-nr,78,RB,83,51,69,77,73,65,3,2,H/L,Right,"1,885",0,1,12,1058,0,0.1473780935630202,1,0.8096013143658638,5,15,0,1,0,0.1473780935630202,4.263823211193085,3.30684382468462
